INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
ETG50522	ETG84026	Ubc	Dnaja2	-	Cpr3|Dj3|DjA2|Dnj3|Hirip4|Rdj2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG295549	Ubc	Dnajb4	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG79130	Ubc	Dnajc5	-	Csp	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG304791	Ubc	Dstyk	-	DustyPK|Ripk5	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG58960	Ubc	Map2k2	-	Prkmk2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG362238	Ubc	Dusp15	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29167	Ubc	Dctn1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG299850	Ubc	Dctn2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG140694	Ubc	Dnm1	-	Dnm	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG114114	Ubc	Dnm1l	-	DLP1|Dnml1|Drp1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG58945	Ubc	Dynll1	-	8kDLC|Dlc8|Dnclc1|Pin	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG170714	Ubc	Dynlrb1	-	Dncl2a|km23	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG305420	Ubc	Anapc4	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG308669	Ubc	Herc2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG311567	Ubc	Itch	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG307594	Ubc	Mib1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG361970	Ubc	Trim2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG313264	Ubc	Trim32	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG302938	Ubc	Mgrn1	-	RGD1311862	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG81002	Ubc	Trim23	-	Ard1|Arfd1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG313658	Ubc	Ubr4	-	Rbaf600	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG298609	Ubc	Efhd2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG192204	Ubc	Ehd4	-	Past2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG286973	Ubc	Elavl2	-	Elav2|Hub	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG432358	Ubc	Elavl4	-	HuD|RGD1561943|r-HuD	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG171361	Ubc	Eef1a1	-	EEF-1|EEF1A|EF1A|Eef1a2|Eef1a2l1|SI	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24799	Ubc	Eef1a2	-	Ps10|RATPS10|Stnl	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29565	Ubc	Eef2	-	Ef-2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG498728	Ubc	Elovl2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG252939	Ubc	Gpr37l1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG246217	Ubc	Ngef	-	Besh3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG117277	Ubc	Epn1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG303831	Ubc	Eif4a2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG292148	Ubc	Eif3a	-	Eif3s10|ZH12	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29483	Ubc	Slc1a3	-	EAAT1|GLAST|GLAST-1|GluT-1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29482	Ubc	Slc1a2	-	Eaat2|Glt|Glt-1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG362759	Ubc	Exd2	-	Exdl2|RGD1311087	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG500233	Ubc	Exoc6b	-	RGD1560638	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG295050	Ubc	Exosc8	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29579	Ubc	Esyt1	-	Fam62a|Mbc2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG54319	Ubc	Ezr	-	Vil2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG691149	Ubc	Capza1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG298584	Ubc	Capzb	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG299909	Ubc	Fam49b	-	RGD1307697	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG298890	Ubc	Fam49a	-	RGD1305961	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG246274	Ubc	Faim2	-	Lfg|NMP35	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG140657	Ubc	Faf1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG683788	Ubc	Fscn1	-	Fascin	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG50671	Ubc	Fasn	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG295161	Ubc	Fhdc1	-	RGD1311955	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG89808	Ubc	Cx3cl1	-	Cx3c|Scyd1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24189	Ubc	Aldoa	-	Aldo1|RNALDOG5	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24191	Ubc	Aldoc	-	ALDCAA|F16dip7|RATALDCAA	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG63847	Ubc	Fxyd6	-	Php	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24420	Ubc	Gspt1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29705	Ubc	Gabra1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG289606	Ubc	Gabra2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG83633	Ubc	Gabbr2	-	Gpr51	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG81657	Ubc	Gabbr1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG156275	Ubc	Ggt7	-	Ggtl3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG312890	Ubc	Gdap1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24392	Ubc	Gja1	-	Cx43	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29584	Ubc	Gjb1	-	Cx32	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG497913	Ubc	Gjc2	-	Cx47|Gja12	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG84403	Ubc	Gjb6	-	Cx30	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG288529	Ubc	Gjc3	-	Cx29|Gje1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG296654	Ubc	Gsn	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG291047	Ubc	Gcm2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24387	Ubc	Gfap	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG289608	Ubc	Gnpda2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG292804	Ubc	Gpi	-	Amf|Gpi1|Nlk|Pgi|Phi	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29628	Ubc	Gria3	-	GLUR3|GluA3|GluR-3|GluR-C|GluR-K3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29627	Ubc	Gria2	-	GluA2|GluR-K2|GluR2|gluR-B	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24957	Ubc	Glul	-	Glns	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG353255	Ubc	Nadsyn1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24383	Ubc	Gapdh	-	BARS-38|Gapd	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG79223	Ubc	Gk	-	ASTP|Gyk	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG60666	Ubc	Gpd1	-	GPDH|Gpd3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25739	Ubc	Pygb	-	GLYPHOA	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG288707	Ubc	Gltp	-	RGD1564442	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG306439	Ubc	Gpm6a	-	M6a	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG361171	Ubc	Golga7	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG293546	Ubc	Gprc5b	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG260326	Ubc	Gpr56	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG116493	Ubc	Gripap1	-	Grasp1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG81504	Ubc	Grb2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG84509	Ubc	Ran	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG83585	Ubc	Gda	-	Cypin	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25686	Ubc	Gnai1	-	BPGTPB	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG58979	Ubc	Gng7	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG50664	Ubc	Gnao1	-	Gnao|RATBPGTPC	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG81666	Ubc	Gnaq	-	Galphaq	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24896	Ubc	Gnas	-	Gnas1|Gnpas|Nesp55	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25740	Ubc	Gnaz	-	GXA	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	rCG_34190	Ubc	Gnb2l1	-	RACK1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG83579	Ubc	Gnb5	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG297453	Ubc	Hdac11	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG266759	Ubc	Hspa4	-	Hsp110|Hsp70|irp94	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG307997	Ubc	Hspa12a	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG294993	Ubc	Hspa4l	-	APG-1|OSP94	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG288444	Ubc	Hsph1	-	Hsp105	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG301252	Ubc	Hsp90ab1	-	HSP90-BETA|HSP90B|HSPC2|Hspcb	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG362454	Ubc	Hebp1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25632	Ubc	Hba1	-	HBAM|Hba-a1|Hba-a2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24440	Ubc	Hbb	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG56084	Ubc	Hgs	-	Hrs	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG290046	Ubc	Hnrnpc	-	Hnrpc|hnRNP C	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG117282	Ubc	Hnrnpk	-	Csbp|Hnrpk	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG362361	Ubc	Hnrnpa2b1	-	Hnrpa2|Hnrpa2b1|hnRNP	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25058	Ubc	Hk1	-	HEXOKIN	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25459	Ubc	Hmgb1	-	Ac2-008|Hmg1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG50871	Ubc	Hpcal1	-	NVP-3|Nvp3|VILIP-3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24438	Ubc	Hist1h1t	-	H1.3|H1D|H1f3|H1ft|H1s-4|H1t	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG361844	Ubc	H2afy2	-	RGD1561371	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG365877	Ubc	Hist2h2aa3	-	Hist2h2aa|Hist2h2aa1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG680063	Ubc	LOC680063	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG58940	Ubc	H2afz	-	H2A.Z-1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG295274	Ubc	Hist2h2be	-	RGD1562346	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG117056	Ubc	H3f3b	-	H3.3B	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29546	Ubc	Homer1	-	HOMER1F|Vesl-1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24468	Ubc	Hspa8	-	Hsc70	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG192154	Ubc	Hip1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG314730	Ubc	Ikbip	-	IKIP|RGD1305457	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25262	Ubc	Itpr1	-	I145TR|IP3R1|InsP3R|InsP3R1|P400	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24954	Ubc	Insr	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25700	Ubc	Ide	-	INSDEGM	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG317218	Ubc	Itm2a	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG290364	Ubc	Itm2b	-	Bri|imBRI2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG301575	Ubc	Itm2c	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG309684	Ubc	Itgb2	-	Cd18	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	Ab1-143	Ubc	Ilf2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG84472	Ubc	Ilf3	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25466	Ubc	Il1rap	-	IL-1RAcp|Il1racpb	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29719	Ubc	Kcnj16	-	Kir5.1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25715	Ubc	Slc11a2	-	Dmt1|Nramp2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29364	Ubc	Cd47	-	Itgp	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24547	Ubc	Mbp	-	Mbps	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG117557	Ubc	Tpm3	-	TM30nm|Tpm5	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG246755	Ubc	Bcas1	-	Band83|Pmes-2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG84484	Ubc	Slc4a4	-	HHNMC|HNBC1|KNBC|NBC2|Nbc1|Nbc4|PNBC|SLC4A5	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25672	Ubc	Nr3c2	-	MCR|Mlr	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29409	Ubc	Mag	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29600	Ubc	Atp2b4	-	PMCA4	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29599	Ubc	Atp2b3	-	Pmca3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG315509	Ubc	Jam3	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG445271	Ubc	Jph4	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG311024	Ubc	Kif5c	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG116685	Ubc	Lmnb1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG362375	Ubc	Lancl2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25427	Ubc	Cyp51	-	Cyp51a1|RATCP14DM	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG81681	Ubc	Lss	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG94342	Ubc	Bag6	-	Bat3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG65096	Ubc	Lphn1	-	CL1BA	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG315691	Ubc	Lingo1	-	Lrrn6a	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG500280	Ubc	Lrrn1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG311346	Ubc	Lrrc57	-	RGD1307128	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG304203	Ubc	Lrrc8e	-	RGD1311979	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG295401	Ubc	Lppr4	-	Prg-1|Prg1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG192270	Ubc	Ppap2b	-	Dri42	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG360480	Ubc	Cdip1	-	RGD1310686	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24533	Ubc	Ldha	-	Ldh1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24534	Ubc	Ldhb	-	Ldh2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG689593	Ubc	Dnajb2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG171410	Ubc	Acsbg1	-	Grlacs|Lpd	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG298875	Ubc	Laptm4a	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24551	Ubc	Mdh1	-	MDL1|Mdhl|Mor2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG501167	Ubc	Gmppa	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG94193	Ubc	Madd	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29456	Ubc	Map1b	-	Mtap1b	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29150	Ubc	Matr3	-	P130/MAT3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG315215	Ubc	Mlc1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG113970	Ubc	Magi2	-	Acvrinp1|Acvrip1|S-SCAM	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG287299	Ubc	Mfap3	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25152	Ubc	Map1a	-	Mtap1a	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25595	Ubc	Map2	-	MAP2R|Mtap2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29457	Ubc	Map6	-	Mtap6	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG679221	Ubc	Mapre2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG298848	Ubc	Mapre3	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	rCG_32645	Ubc	Mapt	-	Mtapt|RNPTAU|pTau	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG288584	Ubc	Fis1	-	Ttc11	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG64372	Ubc	Timm8b	-	Ddp2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	rCG_20153	Ubc	Tomm40l	-	RGD1562006|Tomm40b	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG304017	Ubc	Tomm70a	-	TOM70	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG289745	Ubc	Mtfp1	-	Mtp18	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG287156	Ubc	Rhot2	-	Miro2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG50658	Ubc	Mapk9	-	SAPK	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG360640	Ubc	Map3k14	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG81521	Ubc	Msn	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25027	Ubc	Slc16a1	-	MCT1|RATMCT1|RNMCT1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25229	Ubc	Chrm1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG117028	Ubc	Bin1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24943	Ubc	Plp1	-	Plp	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25037	Ubc	Mobp	-	Mobp81|Mobp81p	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG56781	Ubc	Myl1	-	MLC3-f|MLCf|Mcl3|Mlc1|Mlc3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG362816	Ubc	Myl6l	-	LC17|MLC-3|Myl6	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG116504	Ubc	Mprip	-	M-rip|Mrip|Rhoip3|p116Rip	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25485	Ubc	Myo1d	-	Myo1c|Myr2|Myr4	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG294239	Ubc	Ddah2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG59114	Ubc	Slc9a3r1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG361532	Ubc	Sirt2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24552	Ubc	Me1	-	MOD1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29441	Ubc	Por	-	CYPOR	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG303554	Ubc	Nbr1	-	Ca125|RGD1311421	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG58823	Ubc	Nckap1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG291609	Ubc	Ndfip1	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25490	Ubc	Nedd8	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG117553	Ubc	Uba3	-	Ube1c	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24586	Ubc	Ncam1	-	Cd56|N-CAM|N-CAM-1|NCAM-1|NCAM-C|NCAMC|Ncam	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG116595	Ubc	Nrxn2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG553106	Ubc	Ncald	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG89791	Ubc	Ncdn	-	Norbin	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG83613	Ubc	Nefl	-	NF-L|Nfl	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG24588	Ubc	Nefm	-	Nef3|Nfm	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG64356	Ubc	Nrgn	-	RC3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG117096	Ubc	Nlgn2	-	-	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG29423	Ubc	Gap43	-	Basp2	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG56003	Ubc	Sept3	-	Sep3	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG25247	Ubc	Nsg1	-	Bsmrb|Neep21|PEP1	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
ETG50522	ETG192349	Ubc	Caly	-	Calcyon|Drd1ip	Affinity Capture-MS	Na CH (2012)	22871113	10116	10116
